Date,MMWR_week,Location,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average
08/28/2021,34,TX,"23,823","30,027,665","74,245","10,311","16,912,623","33,302",Admin,"23,823","74,245","12,491","14,049,674","33,236"
08/28/2021,34,VT,0,"872,430",414,0,"482,345",203,Admin,0,414,0,"428,400",148
08/28/2021,34,MP,19,"66,514",141,0,"34,833",50,Admin,19,141,19,"32,224",81
08/28/2021,34,PA,"38,872","15,331,833","30,108","20,160","8,840,831","16,556",Report,"38,872","30,108","17,771","7,022,532","12,658"
08/28/2021,34,OK,"15,330","3,793,977","15,575","7,367","2,129,350","7,631",Report,"15,330","15,575","6,504","1,717,876","6,772"
08/28/2021,34,PR,"13,625","4,207,477","10,722","8,947","2,330,444","6,936",Report,"13,625","10,722","4,314","1,999,394","3,702"
08/28/2021,34,WY,234,"473,961","1,015",137,"264,745",620,Report,234,"1,015",123,"222,035",384
08/28/2021,34,WI,0,"6,454,213","9,458",0,"3,429,080","4,711",Admin,0,"9,458",0,"3,157,522","4,138"
08/28/2021,34,AR,0,"2,784,921","7,418",0,"1,601,474","2,843",Admin,0,"7,418",0,"1,244,504","4,166"
08/28/2021,34,SD,"2,573","896,428","1,813","1,364","493,290",963,Report,"2,573","1,813",966,"433,017",732
08/28/2021,34,DE,0,"1,148,553","1,574",0,"637,055",763,Admin,0,"1,574",0,"548,983",703
08/28/2021,34,US,"1,073,386","367,911,870","889,615","516,816","203,992,008","434,922",Report,"1,073,386","889,615","454,340","173,101,292","384,929"
08/28/2021,34,KY,0,"4,534,547","10,311",0,"2,524,083","5,696",Admin,0,"10,312",0,"2,154,347","4,049"
08/28/2021,34,NE,4,"2,059,281","3,177",1,"1,102,639","1,519",Admin,4,"3,178",3,"999,862","1,501"
08/28/2021,34,KS,0,"2,902,155","5,222",0,"1,617,840","2,483",Admin,0,"5,223",0,"1,352,517","2,476"
08/28/2021,34,MD,"3,810","7,579,595","11,739","1,769","4,089,244","5,482",Admin,"3,810","11,739","1,849","3,695,130","5,178"
08/28/2021,34,SC,0,"4,784,703","11,594",0,"2,661,154","6,114",Admin,0,"11,594",0,"2,226,636","4,546"
08/27/2021,34,GA,"1,287","9,639,569","28,817",398,"5,347,674","15,161",Report,"1,287","28,817","1,225","4,343,902","11,542"
08/27/2021,34,WV,"1,886","1,510,528","1,277",913,"839,125",554,Report,"1,886","1,277",636,"709,184",408
08/27/2021,34,ME,165,"1,734,711","1,960",59,"953,915","1,148",Admin,165,"1,960",15,"876,444",725
08/27/2021,34,NE,"2,986","2,059,277","3,607","1,441","1,102,638","1,700",Admin,"2,986","3,607","1,449","999,859","1,732"
08/27/2021,34,AL,"56,159","4,044,688","22,298","19,521","2,341,789","10,024",Report,"56,159","22,298","25,091","1,838,347","9,660"
08/27/2021,34,FL,"176,530","24,562,341","82,513","72,513","13,756,590","34,744",Report,"176,530","82,513","81,554","11,219,987","36,856"
08/27/2021,34,MS,"30,540","2,446,039","11,419","15,317","1,374,552","6,029",Report,"30,540","11,419","12,975","1,121,990","4,683"
08/27/2021,34,WA,"11,766","9,469,152","16,052","6,811","5,150,078","9,321",Admin,"11,766","16,052","4,503","4,573,049","5,796"
08/27/2021,34,MA,"13,735","9,423,531","11,814","6,890","5,164,214","5,758",Report,"13,735","11,814","5,841","4,524,536","5,073"
08/27/2021,34,NE,"13,813","2,047,172","5,026","6,349","1,096,714","2,308",Report,"13,813","5,026","6,155","998,122","2,262"
08/27/2021,34,AK,301,"726,856",916,198,"398,982",485,Admin,301,916,104,"347,041",308
08/27/2021,34,ND,"1,727","697,162","1,378",887,"384,859",764,Admin,"1,727","1,378",708,"333,268",525
08/27/2021,34,HI,"3,100","1,771,016","2,229","1,433","1,035,606","1,037",Report,"3,100","2,229","1,173","778,036",811
08/27/2021,34,MT,"2,499","1,016,555","1,962","1,263","557,174","1,089",Report,"2,499","1,962","1,000","489,605",724
08/27/2021,34,NH,"1,768","1,682,590","1,575","1,081","898,985","1,012",Admin,"1,768","1,576",762,"799,497",639
08/27/2021,34,UT,141,"3,210,702","9,008",44,"1,812,044","4,999",Report,141,"9,008",100,"1,515,053","3,599"
08/27/2021,34,VT,"1,244","870,389",929,584,"481,347",458,Report,"1,244",929,507,"422,358",379
08/27/2021,34,NM,"7,622","2,618,917","6,461","3,820","1,436,903","3,388",Report,"7,622","6,461","2,596","1,249,329","2,618"
08/27/2021,34,VA,"8,224","10,199,880","16,010","3,506","5,550,452","7,738",Admin,"8,224","16,011","3,647","4,868,835","6,978"
08/27/2021,34,VI,387,"94,150",339,153,"52,364",122,Report,387,339,239,"42,053",220
08/27/2021,34,KY,"9,719","4,534,547","11,610","5,287","2,524,083","6,394",Admin,"9,719","11,610","4,102","2,154,347","4,590"
08/27/2021,34,NJ,"22,651","10,964,327","19,965","10,612","6,010,218","9,616",Admin,"22,651","19,965","10,128","5,299,965","8,761"
08/27/2021,34,CA,"112,704","47,626,074","98,804","56,050","27,035,511","49,445",Report,"112,704","98,804","48,859","21,902,043","42,290"
08/27/2021,34,MI,"18,846","10,131,404","14,533","8,303","5,364,318","6,445",Report,"18,846","14,533","8,387","5,018,900","6,378"
08/27/2021,34,MI,"10,405","10,167,391","11,898","4,366","5,380,459","5,289",Admin,"10,405","11,898","4,834","4,933,867","5,315"
08/27/2021,34,ND,"2,142","692,501","1,345","1,151","382,386",759,Report,"2,142","1,345",685,"315,711",490
08/27/2021,34,AR,"8,862","2,784,921","8,296","3,105","1,601,474","3,197",Admin,"8,862","8,296","5,293","1,244,504","4,670"
08/27/2021,34,MS,484,"2,447,362","5,273",339,"1,375,316","2,648",Admin,484,"5,274",152,"1,118,031","2,280"
08/27/2021,34,OK,"14,515","3,778,647","15,452","7,107","2,121,983","7,635",Report,"14,515","15,452","6,071","1,711,372","6,625"
08/27/2021,34,MD,"16,299","7,544,533","13,865","7,697","4,073,318","6,413",Report,"16,299","13,865","6,744","3,694,206","5,901"
08/27/2021,34,OR,"10,890","4,937,257","9,014","6,310","2,670,720","5,144",Report,"10,890","9,014","3,883","2,434,912","3,310"
08/27/2021,34,ID,"3,908","1,448,014","3,770","2,191","780,319","2,208",Report,"3,908","3,770","1,431","695,660","1,489"
08/27/2021,34,AR,"13,642","2,759,343","12,014","6,127","1,591,602","5,196",Report,"13,642","12,014","6,623","1,232,385","6,270"
08/27/2021,34,RI,981,"1,389,773","1,843",498,"749,962",906,Admin,981,"1,844",420,"681,981",798
08/27/2021,34,AZ,"9,490","7,545,639","13,418","5,004","4,187,745","6,644",Admin,"9,490","13,418","3,935","3,527,418","5,877"
08/27/2021,34,AK,"1,622","724,964","1,352",850,"398,022",684,Report,"1,622","1,352",631,"343,905",504
08/27/2021,34,MP,233,"66,495",166,80,"34,833",60,Admin,233,167,157,"32,205",95
08/27/2021,34,MO,"16,405","5,931,217","13,193","6,562","3,270,423","5,484",Admin,"16,405","13,194","8,779","2,801,945","6,754"
08/27/2021,34,MN,"13,550","6,339,392","10,660","5,384","3,456,974","4,720",Report,"13,550","10,660","6,290","3,132,409","4,746"
08/27/2021,34,CT,"4,498","4,808,446","6,979","2,223","2,615,547","3,655",Admin,"4,498","6,980","1,876","2,347,038","2,984"
08/27/2021,34,OK,"11,361","3,810,974","11,457","5,228","2,137,097","5,538",Admin,"11,361","11,457","4,942","1,750,566","4,946"
08/27/2021,34,IN,"15,300","6,369,345","12,782","8,202","3,371,439","6,653",Report,"15,300","12,782","6,093","3,095,707","5,263"
08/27/2021,34,NJ,"26,608","10,922,933","23,258","12,465","5,990,514","11,181",Report,"26,608","23,258","12,762","5,419,697","10,564"
08/27/2021,34,CO,"13,440","6,767,648","12,076","6,133","3,648,451","5,549",Report,"13,440","12,076","5,879","3,256,973","5,388"
08/27/2021,34,TX,"93,215","29,826,972","102,115","42,779","16,826,023","49,703",Report,"93,215","102,115","39,884","13,595,695","42,867"
08/27/2021,34,TN,"24,714","6,233,805","21,577","13,226","3,417,075","11,351",Report,"24,714","21,577","8,932","2,823,857","7,802"
08/27/2021,34,GU,140,"212,587",185,117,"114,403",149,Admin,140,186,51,"103,137",79
08/27/2021,34,IL,"12,285","14,525,149","20,262","6,467","8,255,802","10,136",Admin,"12,285","20,263","5,468","6,392,000","9,043"
08/27/2021,34,GU,148,"212,268",700,59,"114,242",466,Report,148,700,35,"103,167",294
08/27/2021,34,UT,66,"3,228,733","3,157",39,"1,821,375","1,607",Admin,66,"3,158",32,"1,531,040","1,451"
08/27/2021,34,NM,"6,139","2,635,110","5,298","3,195","1,445,159","2,883",Admin,"6,139","5,299","2,368","1,246,733","1,954"
08/27/2021,34,CT,"11,149","4,789,561","8,338","5,671","2,606,093","4,327",Report,"11,149","8,338","5,031","2,338,911","3,563"
08/27/2021,34,WA,"22,344","9,425,239","19,038","12,504","5,125,839","10,795",Report,"22,344","19,038","8,299","4,554,215","7,051"
08/27/2021,34,LA,"23,242","4,147,003","20,317","9,867","2,328,089","9,011",Report,"23,242","20,317","11,993","1,900,423","10,120"
08/27/2021,34,LTC,231,"7,931,034",499,150,"4,690,962",368,Admin,231,500,79,"3,210,710",137
08/27/2021,34,NY,"42,930","24,268,489","43,278","21,667","13,086,553","22,987",Admin,"42,930","43,278","20,583","11,682,577","19,674"
08/27/2021,34,DC,"1,679","940,659","1,495",864,"519,538",767,Report,"1,679","1,495",596,"402,201",518
08/27/2021,34,NC,"27,117","10,428,500","24,256","14,426","5,878,330","13,374",Admin,"27,117","24,257","12,042","4,892,252","10,208"
08/27/2021,34,IN,"8,576","6,398,557","11,228","4,691","3,387,070","6,008",Admin,"8,576","11,228","3,570","3,122,405","4,687"
08/27/2021,34,VA,"-4,952","10,146,933","16,719",956,"5,525,705","8,352",Report,"-4,952","16,719","7,912","4,846,810","8,270"
08/27/2021,34,KY,"16,410","4,500,615","13,389","8,893","2,505,471","7,404",Report,"16,410","13,389","6,202","2,146,124","5,254"
08/27/2021,34,RP,0,"28,282",62,0,"16,091",38,Report,0,62,0,"14,538",25
08/27/2021,34,IA,45,"3,289,395","3,596",29,"1,771,755","1,684",Admin,45,"3,596",24,"1,628,085","1,637"
08/27/2021,34,PA,"13,231","15,365,996","19,848","6,308","8,858,904","10,762",Admin,"13,231","19,849","5,501","7,013,910","8,374"
08/27/2021,34,NV,"4,865","3,191,664","7,222","2,333","1,801,454","3,465",Admin,"4,865","7,222","2,573","1,479,455","3,603"
08/27/2021,34,OR,"5,795","4,959,522","7,639","3,147","2,683,039","4,370",Admin,"5,795","7,639","2,415","2,436,020","2,914"
08/27/2021,34,OH,"21,970","11,554,886","19,260","10,708","6,170,734","9,499",Report,"21,970","19,260","9,463","5,622,543","8,244"
08/27/2021,34,AZ,"19,519","7,508,553","16,117","9,313","4,169,040","7,825",Report,"19,519","16,117","8,326","3,457,097","6,911"
08/27/2021,34,MH,0,"38,153",22,0,"21,123",6,Admin,0,22,0,"18,354",18
08/27/2021,34,WI,"8,192","6,454,213","10,266","4,010","3,429,080","5,109",Admin,"8,192","10,266","3,649","3,157,522","4,500"
08/27/2021,34,MD,"13,942","7,575,785","12,471","6,070","4,087,475","5,844",Admin,"13,942","12,471","6,390","3,693,281","5,482"
08/27/2021,34,LA,"14,116","4,194,489","17,204","4,740","2,346,898","6,993",Admin,"14,116","17,204","8,436","1,962,599","9,230"
08/27/2021,34,PR,"1,940","4,224,421","5,488","1,092","2,341,218","3,958",Admin,"1,940","5,488",769,"1,991,965","1,303"
08/27/2021,34,NY,"59,410","24,172,138","48,516","31,572","13,036,867","25,919",Report,"59,410","48,516","27,045","11,602,571","21,280"
08/27/2021,34,DE,925,"1,148,553","1,768",392,"637,055",854,Admin,925,"1,768",425,"548,983",796
08/27/2021,34,TX,"100,408","30,003,842","81,963","42,573","16,902,312","37,216",Admin,"100,408","81,963","46,332","14,037,183","36,456"
08/27/2021,34,SD,736,"899,038","1,503",508,"494,717",835,Admin,736,"1,503",255,"431,933",596
08/27/2021,34,VT,12,"872,430",494,8,"482,345",246,Admin,12,495,5,"428,400",184
08/27/2021,34,DC,497,"946,629","1,110",235,"522,631",584,Admin,497,"1,111",210,"439,922",355
08/27/2021,34,MO,"16,399","5,903,682","17,533","7,125","3,259,119","7,395",Report,"16,399","17,533","8,195","2,743,038","8,867"
08/27/2021,34,PR,"14,755","4,193,852","8,784","9,289","2,321,497","5,664",Report,"14,755","8,784","5,316","1,995,080","3,097"
08/27/2021,34,FM,334,"64,369",249,257,"40,049",186,Report,334,249,88,"33,724",93
08/27/2021,34,NH,"1,553","1,679,451","7,035",995,"896,985","1,186",Report,"1,553","7,035",585,"809,260",757
08/27/2021,34,PA,"39,931","15,292,961","29,928","23,081","8,820,671","16,684",Report,"39,931","29,928","15,550","7,004,761","12,360"
08/27/2021,34,SC,"9,891","4,784,703","13,146","5,382","2,661,154","6,943",Admin,"9,891","13,147","3,822","2,226,636","5,213"
08/27/2021,34,WV,"1,380","1,512,880","1,097",608,"840,235",471,Admin,"1,380","1,097",324,"705,238",251
08/27/2021,34,KS,"8,317","2,884,063","7,811","3,944","1,609,098","3,619",Report,"8,317","7,811","3,807","1,392,460","3,697"
08/27/2021,34,MN,"7,066","6,367,197","9,186","2,627","3,467,891","3,713",Admin,"7,066","9,186","3,403","3,134,017","4,390"
08/27/2021,34,ME,"3,577","1,730,920","2,879","2,090","951,784","1,678",Report,"3,577","2,879","1,340","880,621","1,055"
08/27/2021,34,RP,475,"28,757",112,325,"16,416",67,Admin,475,113,155,"14,579",47
08/27/2021,34,VI,394,"94,650",263,149,"52,580",89,Admin,394,264,238,"43,122",173
08/27/2021,34,MA,"5,471","9,448,906","10,181","2,254","5,176,031","4,847",Admin,"5,471","10,182","2,377","4,534,897","4,437"
08/27/2021,34,MP,146,"66,228",164,53,"34,737",61,Report,146,164,72,"32,074",91
08/27/2021,34,US,"1,070,810","366,838,484","886,314","513,516","203,475,192","436,201",Report,"1,070,810","886,314","475,943","172,646,952","378,281"
08/27/2021,34,TN,333,"6,260,373","14,572",181,"3,430,942","7,817",Admin,333,"14,572",130,"2,887,947","5,520"
08/27/2021,34,AL,"13,272","4,097,421","16,350","6,395","2,369,041","7,976",Admin,"13,272","16,351","5,682","1,817,219","7,235"
08/27/2021,34,RI,"3,095","1,384,225","2,418","1,488","747,215","1,141",Report,"3,095","2,418","1,303","681,128","1,223"
08/27/2021,34,SC,"15,912","4,746,715","14,552","8,290","2,641,061","7,778",Report,"15,912","14,552","6,256","2,205,525","5,641"
08/27/2021,34,DE,"2,685","1,143,157","2,236","1,225","634,519","1,058",Report,"2,685","2,236","1,343","534,691",988
08/27/2021,34,WI,"14,620","6,423,338","12,215","7,368","3,413,489","5,352",Report,"14,620","12,215","6,310","3,122,205","5,710"
08/27/2021,34,US,"574,899","368,802,383","702,345","263,659","204,411,184","340,765",Admin,"574,899","702,345","265,464","173,490,171","311,260"
08/27/2021,34,MT,206,"1,019,130","1,341",117,"558,577",740,Admin,206,"1,341",89,"490,880",509
08/27/2021,34,LTC,"1,151","7,928,573","1,037",847,"4,689,124",782,Report,"1,151","1,037",0,0,0
08/27/2021,34,MH,0,"38,153",61,0,"21,123",27,Report,0,61,0,"18,374",37
08/27/2021,34,WY,"1,564","473,727","1,193",891,"264,608",726,Report,"1,564","1,193",579,"221,912",448
08/27/2021,34,WY,153,"474,129",627,95,"264,849",389,Admin,153,628,71,"224,933",234
08/27/2021,34,CA,"81,347","47,870,015","86,278","34,835","27,156,248","40,540",Admin,"81,347","86,279","39,061","22,007,099","39,107"
08/27/2021,34,OH,"14,414","11,602,681","16,429","6,924","6,194,468","8,279",Admin,"14,414","16,430","6,915","5,712,504","7,380"
08/27/2021,34,NC,"32,207","10,357,818","29,431","17,640","5,840,089","16,815",Report,"32,207","29,431","12,745","4,815,397","11,567"
08/27/2021,34,IL,"29,262","14,440,132","25,365","14,399","8,223,424","12,419",Report,"29,262","25,365","13,344","6,437,000","11,297"
08/27/2021,34,HI,"2,892","1,777,795","1,878","1,278","1,038,389",947,Admin,"2,892","1,878","1,370","773,642",822
08/27/2021,34,FM,198,"65,183",259,103,"40,704",198,Admin,198,260,118,"33,788",82
08/27/2021,34,SD,614,"893,855","1,743",350,"491,926",937,Report,614,"1,743",294,"432,051",724
08/27/2021,34,AS,0,"55,562",131,0,"30,435",64,Report,0,131,0,"25,562",67
08/27/2021,34,CO,"13,710","6,793,181","10,191","5,636","3,659,781","4,550",Admin,"13,710","10,192","6,333","3,282,323","4,665"
08/27/2021,34,FL,"30,566","24,748,506","68,151","12,807","13,832,457","28,285",Admin,"30,566","68,151","14,276","11,432,599","32,402"
08/27/2021,34,KS,"4,766","2,902,155","5,982","2,138","1,617,840","2,849",Admin,"4,766","5,982","2,313","1,352,517","2,836"
08/27/2021,34,NV,"9,159","3,173,633","8,387","4,454","1,792,781","4,056",Report,"9,159","8,387","4,391","1,456,877","3,990"
08/27/2021,34,ID,"2,215","1,455,970","2,716","1,142","784,586","1,503",Admin,"2,215","2,716",885,"695,798","1,033"
08/27/2021,34,GA,751,"9,717,873","17,954",478,"5,386,606","8,908",Admin,751,"17,954",291,"4,365,775","7,698"
08/27/2021,34,IA,"6,018","3,282,443","5,736","2,756","1,768,508","2,756",Report,"6,018","5,736","2,838","1,621,043","2,557"
08/27/2021,34,AS,0,"55,576",51,0,"30,437",23,Admin,0,51,0,"25,455",27
08/26/2021,34,IA,"7,196","3,276,425","5,867","3,155","1,765,752","2,853",Report,"7,196","5,867","3,541","1,618,205","2,546"
08/26/2021,34,MT,"2,522","1,014,056","2,276","1,414","555,911","1,290",Report,"2,522","2,276",917,"488,605",837
08/26/2021,34,TN,"10,201","6,260,040","18,436","5,101","3,430,761","9,838",Admin,"10,201","18,436","3,499","2,887,817","6,980"
08/26/2021,34,TX,"86,148","29,903,434","84,291","38,389","16,859,739","39,101",Admin,"86,148","84,291","38,021","13,990,851","36,847"
08/26/2021,34,MA,"14,188","9,409,796","11,770","6,904","5,157,324","5,750",Report,"14,188","11,770","6,224","4,518,695","5,039"
08/26/2021,34,ME,"4,604","1,727,343","2,778","2,664","949,694","1,627",Report,"4,604","2,778","1,684","879,281","1,009"
08/26/2021,34,MT,"1,378","1,018,924","1,655",765,"558,460",907,Admin,"1,378","1,655",526,"490,791",619
08/26/2021,34,WI,"14,688","6,408,718","11,966","7,158","3,406,121","5,254",Report,"14,688","11,966","6,550","3,115,895","5,585"
08/26/2021,34,AR,"8,997","2,776,059","9,552","3,441","1,598,369","3,722",Admin,"8,997","9,553","5,054","1,239,211","5,356"
08/26/2021,34,OK,"34,014","3,764,132","15,443","16,883","2,114,876","7,724",Report,"34,014","15,443","15,330","1,705,301","6,519"
08/26/2021,34,NY,"55,792","24,112,728","48,183","29,124","13,005,295","26,049",Report,"55,792","48,183","24,870","11,575,526","20,725"
08/26/2021,34,DE,"2,460","1,147,628","1,986","1,152","636,663",981,Admin,"2,460","1,987","1,079","548,558",878
08/26/2021,34,NM,"7,322","2,611,295","6,546","3,700","1,433,083","3,520",Report,"7,322","6,546","2,927","1,246,733","2,662"
08/26/2021,34,NE,"4,274","2,056,291","3,981","2,120","1,101,197","1,857",Admin,"4,274","3,982","1,958","998,410","1,925"
08/26/2021,34,NV,"8,030","3,186,799","8,000","3,871","1,799,121","3,829",Admin,"8,030","8,001","3,941","1,476,882","3,955"
08/26/2021,34,VA,"24,080","10,151,885","21,018","11,310","5,524,749","10,011",Report,"24,080","21,018","9,722","4,838,898","8,558"
08/26/2021,34,NE,111,"2,033,359","3,066",55,"1,090,365","1,408",Report,111,"3,066",91,"991,967","1,401"
08/26/2021,34,AR,"14,836","2,745,701","11,627","6,417","1,585,475","5,017",Report,"14,836","11,627","7,664","1,225,762","6,086"
08/26/2021,34,GA,687,"9,717,122","23,734",367,"5,386,128","11,906",Admin,687,"23,735",306,"4,365,484","10,066"
08/26/2021,34,MI,"14,296","10,156,986","12,664","6,494","5,376,093","5,675",Admin,"14,296","12,664","6,227","4,929,033","5,597"
08/26/2021,34,GU,"1,826","212,120",682,"1,262","114,183",460,Report,"1,826",682,810,"103,132",291
08/26/2021,34,VA,"18,445","10,191,656","18,249","9,374","5,546,946","8,898",Admin,"18,445","18,250","7,926","4,865,188","7,870"
08/26/2021,34,NJ,"25,014","10,896,325","22,594","12,353","5,978,049","10,942",Report,"25,014","22,594","11,008","5,406,935","10,068"
08/26/2021,34,WY,"1,376","472,163","1,158",833,"263,717",716,Report,"1,376","1,158",527,"221,333",433
08/26/2021,34,TX,"126,071","29,733,757","103,913","62,402","16,783,244","51,508",Report,"126,071","103,913","52,601","13,555,811","42,942"
08/26/2021,34,PR,"6,788","4,222,481","6,280","4,735","2,340,126","4,577",Admin,"6,788","6,281","1,704","1,991,196","1,448"
08/26/2021,34,ND,"1,817","690,359","1,292","1,024","381,235",744,Report,"1,817","1,292",670,"315,026",488
08/26/2021,34,CO,"13,702","6,754,208","11,964","6,297","3,642,318","5,597",Report,"13,702","11,964","6,017","3,251,094","5,277"
08/26/2021,34,IA,"2,548","3,289,350","4,774","1,190","1,771,726","2,276",Admin,"2,548","4,774","1,150","1,628,061","2,155"
08/26/2021,34,NY,"52,664","24,225,559","44,629","27,763","13,064,886","23,998",Admin,"52,664","44,630","24,277","11,661,994","19,939"
08/26/2021,34,RP,0,"28,282",44,0,"16,091",21,Admin,0,45,0,"14,424",25
08/26/2021,34,FL,"1,432","24,385,811","70,519",483,"13,684,077","30,652",Report,"1,432","70,519","1,149","11,138,433","30,322"
08/26/2021,34,ID,"3,859","1,444,106","3,729","2,201","778,128","2,207",Report,"3,859","3,729","1,479","694,229","1,460"
08/26/2021,34,LTC,923,"7,927,422","1,044",686,"4,688,277",799,Report,923,"1,044",0,0,0
08/26/2021,34,PA,"34,102","15,253,030","28,804","18,701","8,797,590","16,024",Report,"34,102","28,804","14,265","6,989,211","12,081"
08/26/2021,34,OK,"13,827","3,799,613","12,252","6,580","2,131,869","5,979",Admin,"13,827","12,253","5,890","1,745,624","5,297"
08/26/2021,34,DC,"1,752","938,980","1,500",919,"518,674",783,Report,"1,752","1,500",565,"401,605",521
08/26/2021,34,FL,"80,854","24,717,940","77,683","32,641","13,819,650","32,247",Admin,"80,854","77,683","38,140","11,418,323","36,759"
08/26/2021,34,AZ,"15,339","7,536,149","14,787","7,695","4,182,741","7,316",Admin,"15,339","14,787","6,667","3,523,483","6,485"
08/26/2021,34,MN,"13,767","6,325,842","10,550","5,440","3,451,590","4,842",Report,"13,767","10,550","6,571","3,126,119","4,613"
